child_id,path_id,date,node,node_N,node_NN
1000302,0,2015-01-05,referral,1,1
1000307,0,2015-01-05,exit_nonsocialcare,1,1
1000309,0,2015-01-05,exit_nonsocialcare,1,1
1000310,0,2015-01-05,referral,1,1
1000311,0,2015-01-05,referral,1,1
1000255,0,2015-01-05,candf,2,2
1000258,0,2015-01-05,strategy,2,2
1000261,0,2015-01-05,strategy,2,2
1000262,0,2015-01-05,candf,2,2
1000264,0,2015-01-05,candf,2,2
1000265,0,2015-01-05,candf,2,2
1000266,0,2015-01-05,candf,2,2
1000267,0,2015-01-05,candf,2,2
1000268,0,2015-01-05,candf,2,2
1000276,0,2015-01-05,candf,2,2
1000277,0,2015-01-05,candf,2,2
1000278,0,2015-01-05,candf,2,2
1000279,0,2015-01-05,strategy,2,2
1000280,0,2015-01-05,candf,2,2
1000282,0,2015-01-05,candf,2,2
1000284,0,2015-01-05,candf,2,2
1000287,0,2015-01-05,candf,2,2
1000290,0,2015-01-05,candf,2,2
1000292,0,2015-01-05,strategy,2,2
1000295,0,2015-01-05,candf,2,2
1000296,0,2015-01-05,candf,2,2
1000297,0,2015-01-05,candf,2,2
1000300,0,2015-01-05,candf,2,2
1000302,0,2015-01-05,candf,2,2
1000310,0,2015-01-05,candf,2,2
1000311,0,2015-01-05,candf,2,2
1000198,0,2015-01-05,exit_nonsocialcare,3,3
1000201,0,2015-01-05,s47,3,3
1000213,0,2015-01-05,s47,3,3
1000216,0,2015-01-05,s47,3,3
1000261,0,2015-01-05,s47,3,3
1000279,0,2015-01-05,s47,3,3
1000292,0,2015-01-05,s47,3,3
1000169,0,2015-01-05,icpc,4,4
1000312,0,2015-01-06,contact,0,0
1000313,0,2015-01-06,contact,0,0
1000314,0,2015-01-06,contact,0,0
1000315,0,2015-01-06,contact,0,0
1000316,0,2015-01-06,contact,0,0
1000317,0,2015-01-06,contact,0,0
1000318,0,2015-01-06,contact,0,0
1000319,0,2015-01-06,contact,0,0
1000320,0,2015-01-06,contact,0,0
1000321,0,2015-01-06,contact,0,0
1000322,0,2015-01-06,contact,0,0
1000323,0,2015-01-06,contact,0,0
1000324,0,2015-01-06,contact,0,0
1000325,0,2015-01-06,contact,0,0
1000326,0,2015-01-06,contact,0,0
1000327,0,2015-01-06,contact,0,0
1000328,0,2015-01-06,contact,0,0
1000329,0,2015-01-06,contact,0,0
1000330,0,2015-01-06,contact,0,0
1000331,0,2015-01-06,contact,0,0
1000332,0,2015-01-06,contact,0,0
1000333,0,2015-01-06,contact,0,0
1000334,0,2015-01-06,contact,0,0
1000335,0,2015-01-06,contact,0,0
1000336,0,2015-01-06,contact,0,0
1000337,0,2015-01-06,contact,0,0
1000338,0,2015-01-06,contact,0,0
1000339,0,2015-01-06,contact,0,0
1000340,0,2015-01-06,contact,0,0
1000341,0,2015-01-06,contact,0,0
1000342,0,2015-01-06,contact,0,0
1000343,0,2015-01-06,contact,0,0
1000344,0,2015-01-06,contact,0,0
1000345,0,2015-01-06,contact,0,0
1000346,0,2015-01-06,contact,0,0
1000347,0,2015-01-06,contact,0,0
1000348,0,2015-01-06,contact,0,0
1000349,0,2015-01-06,contact,0,0
1000350,0,2015-01-06,contact,0,0
1000351,0,2015-01-06,contact,0,0
1000352,0,2015-01-06,contact,0,0
1000353,0,2015-01-06,contact,0,0
1000354,0,2015-01-06,contact,0,0
1000355,0,2015-01-06,contact,0,0
1000356,0,2015-01-06,contact,0,0
1000357,0,2015-01-06,contact,0,0
1000358,0,2015-01-06,contact,0,0
1000359,0,2015-01-06,contact,0,0
1000360,0,2015-01-06,contact,0,0
1000361,0,2015-01-06,contact,0,0
1000362,0,2015-01-06,contact,0,0
1000363,0,2015-01-06,contact,0,0
1000364,0,2015-01-06,contact,0,0
1000365,0,2015-01-06,contact,0,0
1000366,0,2015-01-06,contact,0,0
1000001,0,2015-01-06,exit_nonsocialcare,1,1
1000012,0,2015-01-06,exit_nonsocialcare,1,1
1000025,0,2015-01-06,exit_nonsocialcare,1,1
1000071,0,2015-01-06,exit_nonsocialcare,1,1
1000081,0,2015-01-06,exit_nonsocialcare,1,1
1000152,0,2015-01-06,exit_nonsocialcare,1,1
1000153,0,2015-01-06,exit_nonsocialcare,1,1
1000190,0,2015-01-06,exit_nonsocialcare,1,1
1000192,0,2015-01-06,exit_nonsocialcare,1,1
1000214,0,2015-01-06,exit_nonsocialcare,1,1
1000244,0,2015-01-06,exit_nonsocialcare,1,1
1000272,0,2015-01-06,exit_nonsocialcare,1,1
1000299,0,2015-01-06,exit_nonsocialcare,1,1
1000313,0,2015-01-06,exit_nonsocialcare,1,1
1000315,0,2015-01-06,referral,1,1
1000318,0,2015-01-06,referral,1,1
1000320,0,2015-01-06,referral,1,1
1000321,0,2015-01-06,referral,1,1
1000325,0,2015-01-06,referral,1,1
1000326,0,2015-01-06,referral,1,1
1000327,0,2015-01-06,referral,1,1
1000328,0,2015-01-06,referral,1,1
1000331,0,2015-01-06,referral,1,1
1000332,0,2015-01-06,referral,1,1
1000333,0,2015-01-06,referral,1,1
1000334,0,2015-01-06,referral,1,1
1000336,0,2015-01-06,referral,1,1
1000337,0,2015-01-06,referral,1,1
1000339,0,2015-01-06,referral,1,1
1000340,0,2015-01-06,exit_nonsocialcare,1,1
1000341,0,2015-01-06,referral,1,1
1000342,0,2015-01-06,referral,1,1
1000343,0,2015-01-06,referral,1,1
1000344,0,2015-01-06,referral,1,1
1000345,0,2015-01-06,referral,1,1
1000346,0,2015-01-06,referral,1,1
1000347,0,2015-01-06,exit_nonsocialcare,1,1
1000348,0,2015-01-06,exit_nonsocialcare,1,1
1000350,0,2015-01-06,referral,1,1
1000353,0,2015-01-06,referral,1,1
1000354,0,2015-01-06,referral,1,1
1000356,0,2015-01-06,referral,1,1
1000357,0,2015-01-06,referral,1,1
1000359,0,2015-01-06,referral,1,1
1000361,0,2015-01-06,referral,1,1
1000363,0,2015-01-06,exit_nonsocialcare,1,1
1000364,0,2015-01-06,referral,1,1
1000365,0,2015-01-06,exit_nonsocialcare,1,1
1000366,0,2015-01-06,exit_nonsocialcare,1,1
1000147,1,2015-01-06,contact,0,2
1000315,0,2015-01-06,strategy,2,2
1000318,0,2015-01-06,candf,2,2
1000320,0,2015-01-06,candf,2,2
1000321,0,2015-01-06,candf,2,2
1000325,0,2015-01-06,strategy,2,2
1000326,0,2015-01-06,candf,2,2
1000327,0,2015-01-06,candf,2,2
1000328,0,2015-01-06,candf,2,2
1000331,0,2015-01-06,candf,2,2
1000332,0,2015-01-06,candf,2,2
1000333,0,2015-01-06,candf,2,2
1000334,0,2015-01-06,candf,2,2
1000336,0,2015-01-06,candf,2,2
1000337,0,2015-01-06,candf,2,2
1000339,0,2015-01-06,strategy,2,2
1000341,0,2015-01-06,exit_nonsocialcare,2,2
1000342,0,2015-01-06,strategy,2,2
1000343,0,2015-01-06,strategy,2,2
1000344,0,2015-01-06,candf,2,2
1000345,0,2015-01-06,candf,2,2
1000346,0,2015-01-06,candf,2,2
1000350,0,2015-01-06,strategy,2,2
1000353,0,2015-01-06,candf,2,2
1000354,0,2015-01-06,candf,2,2
1000356,0,2015-01-06,candf,2,2
1000357,0,2015-01-06,strategy,2,2
1000359,0,2015-01-06,candf,2,2
1000361,0,2015-01-06,candf,2,2
1000364,0,2015-01-06,candf,2,2
1000125,0,2015-01-06,exit_other,3,3
1000147,1,2015-01-06,referral,1,3
1000156,0,2015-01-06,exit_other,3,3
1000231,0,2015-01-06,s47,3,3
1000258,0,2015-01-06,candf,3,3
1000343,0,2015-01-06,s47,3,3
1000350,0,2015-01-06,s47,3,3
1000357,0,2015-01-06,s47,3,3
1000147,1,2015-01-06,strategy,2,4
1000367,0,2015-01-07,contact,0,0
1000368,0,2015-01-07,contact,0,0
1000369,0,2015-01-07,contact,0,0
1000370,0,2015-01-07,contact,0,0
1000371,0,2015-01-07,contact,0,0
1000372,0,2015-01-07,contact,0,0
1000373,0,2015-01-07,contact,0,0
1000374,0,2015-01-07,contact,0,0
1000375,0,2015-01-07,contact,0,0
1000376,0,2015-01-07,contact,0,0
1000377,0,2015-01-07,contact,0,0
1000378,0,2015-01-07,contact,0,0
1000379,0,2015-01-07,contact,0,0
1000380,0,2015-01-07,contact,0,0
1000381,0,2015-01-07,contact,0,0
1000382,0,2015-01-07,contact,0,0
1000383,0,2015-01-07,contact,0,0
1000384,0,2015-01-07,contact,0,0
1000385,0,2015-01-07,contact,0,0
1000386,0,2015-01-07,contact,0,0
1000387,0,2015-01-07,contact,0,0
1000388,0,2015-01-07,contact,0,0
1000389,0,2015-01-07,contact,0,0
1000390,0,2015-01-07,contact,0,0
1000391,0,2015-01-07,contact,0,0
1000392,0,2015-01-07,contact,0,0
1000393,0,2015-01-07,contact,0,0
1000394,0,2015-01-07,contact,0,0
1000395,0,2015-01-07,contact,0,0
1000396,0,2015-01-07,contact,0,0
1000397,0,2015-01-07,contact,0,0
1000398,0,2015-01-07,contact,0,0
1000399,0,2015-01-07,contact,0,0
1000400,0,2015-01-07,contact,0,0
1000401,0,2015-01-07,contact,0,0
1000402,0,2015-01-07,contact,0,0
1000403,0,2015-01-07,contact,0,0
1000404,0,2015-01-07,contact,0,0
1000405,0,2015-01-07,contact,0,0
1000406,0,2015-01-07,contact,0,0
1000407,0,2015-01-07,contact,0,0
1000408,0,2015-01-07,contact,0,0
1000409,0,2015-01-07,contact,0,0
1000410,0,2015-01-07,contact,0,0
1000411,0,2015-01-07,contact,0,0
1000412,0,2015-01-07,contact,0,0
1000413,0,2015-01-07,contact,0,0
1000414,0,2015-01-07,contact,0,0
1000415,0,2015-01-07,contact,0,0
1000416,0,2015-01-07,contact,0,0
1000028,0,2015-01-07,exit_nonsocialcare,1,1
1000044,0,2015-01-07,exit_nonsocialcare,1,1
1000048,0,2015-01-07,exit_nonsocialcare,1,1
1000053,0,2015-01-07,exit_nonsocialcare,1,1
1000077,0,2015-01-07,exit_nonsocialcare,1,1
1000079,0,2015-01-07,exit_nonsocialcare,1,1
1000089,0,2015-01-07,exit_nonsocialcare,1,1
1000111,0,2015-01-07,exit_nonsocialcare,1,1
1000138,0,2015-01-07,exit_nonsocialcare,1,1
1000167,0,2015-01-07,exit_nonsocialcare,1,1
1000196,0,2015-01-07,exit_nonsocialcare,1,1
1000230,0,2015-01-07,exit_nonsocialcare,1,1
1000269,0,2015-01-07,exit_nonsocialcare,1,1
1000274,0,2015-01-07,exit_nonsocialcare,1,1
1000288,0,2015-01-07,exit_nonsocialcare,1,1
1000360,0,2015-01-07,exit_nonsocialcare,1,1
1000367,0,2015-01-07,referral,1,1
1000368,0,2015-01-07,exit_nonsocialcare,1,1
1000369,0,2015-01-07,exit_nonsocialcare,1,1
1000371,0,2015-01-07,referral,1,1
1000374,0,2015-01-07,referral,1,1
1000375,0,2015-01-07,referral,1,1
1000376,0,2015-01-07,referral,1,1
1000377,0,2015-01-07,referral,1,1
1000380,0,2015-01-07,referral,1,1
1000382,0,2015-01-07,referral,1,1
1000383,0,2015-01-07,referral,1,1
1000385,0,2015-01-07,referral,1,1
1000386,0,2015-01-07,referral,1,1
1000387,0,2015-01-07,referral,1,1
1000392,0,2015-01-07,referral,1,1
1000397,0,2015-01-07,referral,1,1
1000399,0,2015-01-07,referral,1,1
1000401,0,2015-01-07,referral,1,1
1000402,0,2015-01-07,referral,1,1
1000403,0,2015-01-07,referral,1,1
1000404,0,2015-01-07,referral,1,1
1000405,0,2015-01-07,exit_nonsocialcare,1,1
1000406,0,2015-01-07,referral,1,1
1000409,0,2015-01-07,referral,1,1
1000410,0,2015-01-07,referral,1,1
1000411,0,2015-01-07,exit_nonsocialcare,1,1
1000412,0,2015-01-07,referral,1,1
1000413,0,2015-01-07,referral,1,1
1000414,0,2015-01-07,referral,1,1
1000415,0,2015-01-07,referral,1,1
1000298,0,2015-01-07,exit_nonsocialcare,2,2
1000367,0,2015-01-07,candf,2,2
1000371,0,2015-01-07,candf,2,2
1000374,0,2015-01-07,candf,2,2
1000375,0,2015-01-07,exit_nonsocialcare,2,2
1000376,0,2015-01-07,candf,2,2
1000377,0,2015-01-07,candf,2,2
1000380,0,2015-01-07,candf,2,2
1000383,0,2015-01-07,strategy,2,2
1000385,0,2015-01-07,candf,2,2
1000386,0,2015-01-07,candf,2,2
1000387,0,2015-01-07,candf,2,2
1000392,0,2015-01-07,candf,2,2
1000397,0,2015-01-07,candf,2,2
1000399,0,2015-01-07,candf,2,2
1000401,0,2015-01-07,candf,2,2
1000402,0,2015-01-07,candf,2,2
1000403,0,2015-01-07,strategy,2,2
1000404,0,2015-01-07,candf,2,2
1000406,0,2015-01-07,strategy,2,2
1000409,0,2015-01-07,candf,2,2
1000410,0,2015-01-07,strategy,2,2
1000412,0,2015-01-07,candf,2,2
1000413,0,2015-01-07,candf,2,2
1000414,0,2015-01-07,candf,2,2
1000415,0,2015-01-07,candf,2,2
1000315,0,2015-01-07,s47,3,3
1000325,0,2015-01-07,s47,3,3
1000341,1,2015-01-07,contact,0,3
1000342,0,2015-01-07,s47,3,3
1000147,1,2015-01-07,s47,3,5
1000417,0,2015-01-08,contact,0,0
1000418,0,2015-01-08,contact,0,0
1000419,0,2015-01-08,contact,0,0
1000420,0,2015-01-08,contact,0,0
1000421,0,2015-01-08,contact,0,0
1000422,0,2015-01-08,contact,0,0
1000423,0,2015-01-08,contact,0,0
1000424,0,2015-01-08,contact,0,0
1000425,0,2015-01-08,contact,0,0
1000426,0,2015-01-08,contact,0,0
1000427,0,2015-01-08,contact,0,0
1000428,0,2015-01-08,contact,0,0
1000429,0,2015-01-08,contact,0,0
1000430,0,2015-01-08,contact,0,0
1000431,0,2015-01-08,contact,0,0
1000432,0,2015-01-08,contact,0,0
1000433,0,2015-01-08,contact,0,0
1000434,0,2015-01-08,contact,0,0
1000435,0,2015-01-08,contact,0,0
1000436,0,2015-01-08,contact,0,0
1000437,0,2015-01-08,contact,0,0
1000438,0,2015-01-08,contact,0,0
1000439,0,2015-01-08,contact,0,0
1000440,0,2015-01-08,contact,0,0
1000441,0,2015-01-08,contact,0,0
1000442,0,2015-01-08,contact,0,0
1000443,0,2015-01-08,contact,0,0
1000444,0,2015-01-08,contact,0,0
1000445,0,2015-01-08,contact,0,0
1000446,0,2015-01-08,contact,0,0
1000447,0,2015-01-08,contact,0,0
1000448,0,2015-01-08,contact,0,0
1000449,0,2015-01-08,contact,0,0
1000450,0,2015-01-08,contact,0,0
1000451,0,2015-01-08,contact,0,0
1000452,0,2015-01-08,contact,0,0
1000453,0,2015-01-08,contact,0,0
1000454,0,2015-01-08,contact,0,0
1000455,0,2015-01-08,contact,0,0
1000456,0,2015-01-08,contact,0,0
1000457,0,2015-01-08,contact,0,0
1000458,0,2015-01-08,contact,0,0
1000459,0,2015-01-08,contact,0,0
1000460,0,2015-01-08,contact,0,0
1000461,0,2015-01-08,contact,0,0
1000462,0,2015-01-08,contact,0,0
1000463,0,2015-01-08,contact,0,0
1000464,0,2015-01-08,contact,0,0
1000465,0,2015-01-08,contact,0,0
1000466,0,2015-01-08,contact,0,0
1000467,0,2015-01-08,contact,0,0
1000468,0,2015-01-08,contact,0,0
1000469,0,2015-01-08,contact,0,0
1000470,0,2015-01-08,contact,0,0
1000471,0,2015-01-08,contact,0,0
1000472,0,2015-01-08,contact,0,0
1000473,0,2015-01-08,contact,0,0
1000474,0,2015-01-08,contact,0,0
1000475,0,2015-01-08,contact,0,0
1000476,0,2015-01-08,contact,0,0
1000477,0,2015-01-08,contact,0,0
1000478,0,2015-01-08,contact,0,0
1000479,0,2015-01-08,contact,0,0
1000480,0,2015-01-08,contact,0,0
1000481,0,2015-01-08,contact,0,0
1000482,0,2015-01-08,contact,0,0
1000483,0,2015-01-08,contact,0,0
1000484,0,2015-01-08,contact,0,0
1000485,0,2015-01-08,contact,0,0
1000486,0,2015-01-08,contact,0,0
1000487,0,2015-01-08,contact,0,0
1000488,0,2015-01-08,contact,0,0
1000489,0,2015-01-08,contact,0,0
1000490,0,2015-01-08,contact,0,0
1000042,0,2015-01-08,exit_nonsocialcare,1,1
1000062,0,2015-01-08,exit_nonsocialcare,1,1
1000114,0,2015-01-08,exit_nonsocialcare,1,1
1000134,0,2015-01-08,exit_nonsocialcare,1,1
1000154,0,2015-01-08,exit_nonsocialcare,1,1
1000174,0,2015-01-08,exit_nonsocialcare,1,1
1000191,0,2015-01-08,exit_nonsocialcare,1,1
1000199,0,2015-01-08,exit_nonsocialcare,1,1
1000251,0,2015-01-08,exit_nonsocialcare,1,1
1000306,0,2015-01-08,exit_nonsocialcare,1,1
1000322,0,2015-01-08,exit_nonsocialcare,1,1
1000418,0,2015-01-08,referral,1,1
1000423,0,2015-01-08,referral,1,1
1000426,0,2015-01-08,referral,1,1
1000427,0,2015-01-08,exit_nonsocialcare,1,1
1000429,0,2015-01-08,exit_nonsocialcare,1,1
1000430,0,2015-01-08,referral,1,1
1000433,0,2015-01-08,exit_nonsocialcare,1,1
1000435,0,2015-01-08,referral,1,1
1000436,0,2015-01-08,referral,1,1
1000437,0,2015-01-08,referral,1,1
1000438,0,2015-01-08,referral,1,1
1000439,0,2015-01-08,referral,1,1
1000440,0,2015-01-08,referral,1,1
1000441,0,2015-01-08,referral,1,1
1000442,0,2015-01-08,referral,1,1
1000443,0,2015-01-08,referral,1,1
1000444,0,2015-01-08,referral,1,1
1000445,0,2015-01-08,exit_nonsocialcare,1,1
1000447,0,2015-01-08,referral,1,1
1000450,0,2015-01-08,referral,1,1
1000451,0,2015-01-08,referral,1,1
1000454,0,2015-01-08,referral,1,1
1000455,0,2015-01-08,referral,1,1
1000456,0,2015-01-08,referral,1,1
1000457,0,2015-01-08,referral,1,1
1000458,0,2015-01-08,referral,1,1
1000460,0,2015-01-08,referral,1,1
1000461,0,2015-01-08,referral,1,1
1000464,0,2015-01-08,referral,1,1
1000465,0,2015-01-08,referral,1,1
1000469,0,2015-01-08,referral,1,1
1000470,0,2015-01-08,referral,1,1
1000471,0,2015-01-08,referral,1,1
1000476,0,2015-01-08,referral,1,1
1000477,0,2015-01-08,referral,1,1
1000478,0,2015-01-08,referral,1,1
1000479,0,2015-01-08,referral,1,1
1000480,0,2015-01-08,referral,1,1
1000483,0,2015-01-08,exit_nonsocialcare,1,1
1000484,0,2015-01-08,referral,1,1
1000485,0,2015-01-08,referral,1,1
1000486,0,2015-01-08,referral,1,1
1000488,0,2015-01-08,referral,1,1
1000490,0,2015-01-08,referral,1,1
1000309,1,2015-01-08,contact,0,2
1000382,0,2015-01-08,exit_nonsocialcare,2,2
1000418,0,2015-01-08,candf,2,2
1000423,0,2015-01-08,strategy,2,2
1000426,0,2015-01-08,candf,2,2
1000430,0,2015-01-08,strategy,2,2
1000435,0,2015-01-08,exit_lac,2,2
1000436,0,2015-01-08,strategy,2,2
1000437,0,2015-01-08,candf,2,2
1000438,0,2015-01-08,candf,2,2
1000439,0,2015-01-08,candf,2,2
1000440,0,2015-01-08,candf,2,2
1000441,0,2015-01-08,candf,2,2
1000442,0,2015-01-08,strategy,2,2
1000444,0,2015-01-08,candf,2,2
1000447,0,2015-01-08,strategy,2,2
1000450,0,2015-01-08,candf,2,2
1000451,0,2015-01-08,candf,2,2
1000454,0,2015-01-08,exit_lac,2,2
1000455,0,2015-01-08,candf,2,2
1000456,0,2015-01-08,strategy,2,2
1000457,0,2015-01-08,strategy,2,2
1000458,0,2015-01-08,candf,2,2
1000460,0,2015-01-08,candf,2,2
1000461,0,2015-01-08,exit_lac,2,2
1000464,0,2015-01-08,candf,2,2
1000465,0,2015-01-08,candf,2,2
1000469,0,2015-01-08,candf,2,2
1000470,0,2015-01-08,strategy,2,2
1000471,0,2015-01-08,candf,2,2
1000476,0,2015-01-08,candf,2,2
1000477,0,2015-01-08,candf,2,2
1000478,0,2015-01-08,candf,2,2
1000479,0,2015-01-08,strategy,2,2
1000480,0,2015-01-08,candf,2,2
1000484,0,2015-01-08,candf,2,2
1000485,0,2015-01-08,candf,2,2
1000486,0,2015-01-08,candf,2,2
1000488,0,2015-01-08,candf,2,2
1000490,0,2015-01-08,candf,2,2
1000403,0,2015-01-08,s47,3,3
1000410,0,2015-01-08,s47,3,3
1000430,0,2015-01-08,s47,3,3
1000436,0,2015-01-08,s47,3,3
1000457,0,2015-01-08,s47,3,3
1000479,0,2015-01-08,s47,3,3
1000130,0,2015-01-08,exit_other,4,4
1000491,0,2015-01-09,contact,0,0
1000492,0,2015-01-09,contact,0,0
1000493,0,2015-01-09,contact,0,0
1000494,0,2015-01-09,contact,0,0
1000495,0,2015-01-09,contact,0,0
1000496,0,2015-01-09,contact,0,0
1000497,0,2015-01-09,contact,0,0
1000498,0,2015-01-09,contact,0,0
1000499,0,2015-01-09,contact,0,0
1000500,0,2015-01-09,contact,0,0
1000501,0,2015-01-09,contact,0,0
1000502,0,2015-01-09,contact,0,0
1000503,0,2015-01-09,contact,0,0
1000504,0,2015-01-09,contact,0,0
1000505,0,2015-01-09,contact,0,0
1000506,0,2015-01-09,contact,0,0
1000507,0,2015-01-09,contact,0,0
1000508,0,2015-01-09,contact,0,0
1000509,0,2015-01-09,contact,0,0
1000510,0,2015-01-09,contact,0,0
1000511,0,2015-01-09,contact,0,0
1000512,0,2015-01-09,contact,0,0
1000513,0,2015-01-09,contact,0,0
1000514,0,2015-01-09,contact,0,0
1000515,0,2015-01-09,contact,0,0
1000516,0,2015-01-09,contact,0,0
1000517,0,2015-01-09,contact,0,0
1000518,0,2015-01-09,contact,0,0
1000519,0,2015-01-09,contact,0,0
1000520,0,2015-01-09,contact,0,0
1000521,0,2015-01-09,contact,0,0
1000522,0,2015-01-09,contact,0,0
1000523,0,2015-01-09,contact,0,0
1000524,0,2015-01-09,contact,0,0
1000525,0,2015-01-09,contact,0,0
1000526,0,2015-01-09,contact,0,0
1000527,0,2015-01-09,contact,0,0
1000528,0,2015-01-09,contact,0,0
1000529,0,2015-01-09,contact,0,0
1000530,0,2015-01-09,contact,0,0
1000531,0,2015-01-09,contact,0,0
1000532,0,2015-01-09,contact,0,0
1000009,0,2015-01-09,exit_nonsocialcare,1,1
1000019,0,2015-01-09,exit_nonsocialcare,1,1
1000054,0,2015-01-09,exit_nonsocialcare,1,1
1000072,0,2015-01-09,exit_nonsocialcare,1,1
1000084,0,2015-01-09,exit_nonsocialcare,1,1
1000087,0,2015-01-09,exit_nonsocialcare,1,1
1000095,0,2015-01-09,exit_nonsocialcare,1,1
1000096,0,2015-01-09,exit_nonsocialcare,1,1
1000100,0,2015-01-09,exit_nonsocialcare,1,1
1000151,0,2015-01-09,exit_nonsocialcare,1,1
1000170,0,2015-01-09,exit_nonsocialcare,1,1
1000219,0,2015-01-09,exit_nonsocialcare,1,1
1000317,0,2015-01-09,exit_nonsocialcare,1,1
1000329,0,2015-01-09,exit_nonsocialcare,1,1
1000349,0,2015-01-09,exit_nonsocialcare,1,1
1000352,0,2015-01-09,exit_nonsocialcare,1,1
1000373,0,2015-01-09,exit_nonsocialcare,1,1
1000391,0,2015-01-09,exit_nonsocialcare,1,1
1000432,0,2015-01-09,exit_nonsocialcare,1,1
1000491,0,2015-01-09,referral,1,1
1000494,0,2015-01-09,referral,1,1
1000495,0,2015-01-09,referral,1,1
1000497,0,2015-01-09,referral,1,1
1000499,0,2015-01-09,exit_nonsocialcare,1,1
1000504,0,2015-01-09,referral,1,1
1000506,0,2015-01-09,referral,1,1
1000507,0,2015-01-09,referral,1,1
1000508,0,2015-01-09,referral,1,1
1000510,0,2015-01-09,referral,1,1
1000511,0,2015-01-09,referral,1,1
1000512,0,2015-01-09,referral,1,1
1000515,0,2015-01-09,referral,1,1
1000517,0,2015-01-09,referral,1,1
1000518,0,2015-01-09,referral,1,1
1000519,0,2015-01-09,referral,1,1
1000520,0,2015-01-09,referral,1,1
1000521,0,2015-01-09,referral,1,1
1000523,0,2015-01-09,referral,1,1
1000525,0,2015-01-09,referral,1,1
1000526,0,2015-01-09,referral,1,1
1000530,0,2015-01-09,exit_nonsocialcare,1,1
1000531,0,2015-01-09,referral,1,1
1000532,0,2015-01-09,referral,1,1
1000491,0,2015-01-09,candf,2,2
1000494,0,2015-01-09,candf,2,2
1000497,0,2015-01-09,candf,2,2
1000504,0,2015-01-09,candf,2,2
1000506,0,2015-01-09,candf,2,2
1000507,0,2015-01-09,candf,2,2
1000508,0,2015-01-09,strategy,2,2
1000510,0,2015-01-09,candf,2,2
1000511,0,2015-01-09,candf,2,2
1000512,0,2015-01-09,strategy,2,2
1000515,0,2015-01-09,strategy,2,2
1000517,0,2015-01-09,candf,2,2
1000518,0,2015-01-09,strategy,2,2
1000519,0,2015-01-09,candf,2,2
1000520,0,2015-01-09,candf,2,2
1000521,0,2015-01-09,candf,2,2
1000523,0,2015-01-09,candf,2,2
1000525,0,2015-01-09,candf,2,2
1000526,0,2015-01-09,candf,2,2
1000531,0,2015-01-09,candf,2,2
1000532,0,2015-01-09,candf,2,2
1000339,0,2015-01-09,candf,3,3
1000406,0,2015-01-09,s47,3,3
1000423,0,2015-01-09,s47,3,3
1000442,0,2015-01-09,s47,3,3
1000447,0,2015-01-09,s47,3,3
1000470,0,2015-01-09,s47,3,3
1000515,0,2015-01-09,s47,3,3
1000533,0,2015-01-10,contact,0,0
1000534,0,2015-01-10,contact,0,0
1000535,0,2015-01-10,contact,0,0
1000536,0,2015-01-10,contact,0,0
1000537,0,2015-01-10,contact,0,0
1000538,0,2015-01-10,contact,0,0
1000539,0,2015-01-10,contact,0,0
1000540,0,2015-01-10,contact,0,0
1000541,0,2015-01-10,contact,0,0
1000542,0,2015-01-10,contact,0,0
1000543,0,2015-01-10,contact,0,0
1000544,0,2015-01-10,contact,0,0
1000545,0,2015-01-10,contact,0,0
1000546,0,2015-01-10,contact,0,0
1000547,0,2015-01-10,contact,0,0
1000548,0,2015-01-10,contact,0,0
1000549,0,2015-01-10,contact,0,0
1000550,0,2015-01-10,contact,0,0
1000006,0,2015-01-10,exit_nonsocialcare,1,1
1000070,0,2015-01-10,exit_nonsocialcare,1,1
1000073,0,2015-01-10,exit_nonsocialcare,1,1
1000101,0,2015-01-10,exit_nonsocialcare,1,1
1000149,0,2015-01-10,exit_nonsocialcare,1,1
1000150,0,2015-01-10,exit_nonsocialcare,1,1
1000187,0,2015-01-10,exit_nonsocialcare,1,1
1000204,0,2015-01-10,exit_nonsocialcare,1,1
1000205,0,2015-01-10,exit_nonsocialcare,1,1
1000236,0,2015-01-10,exit_nonsocialcare,1,1
1000247,0,2015-01-10,exit_nonsocialcare,1,1
1000259,0,2015-01-10,exit_nonsocialcare,1,1
1000308,0,2015-01-10,exit_nonsocialcare,1,1
1000351,0,2015-01-10,exit_nonsocialcare,1,1
1000400,0,2015-01-10,exit_nonsocialcare,1,1
1000407,0,2015-01-10,exit_nonsocialcare,1,1
1000419,0,2015-01-10,exit_nonsocialcare,1,1
1000431,0,2015-01-10,exit_nonsocialcare,1,1
1000448,0,2015-01-10,exit_nonsocialcare,1,1
1000474,0,2015-01-10,exit_nonsocialcare,1,1
1000482,0,2015-01-10,exit_nonsocialcare,1,1
1000516,0,2015-01-10,exit_nonsocialcare,1,1
1000535,0,2015-01-10,referral,1,1
1000537,0,2015-01-10,referral,1,1
1000538,0,2015-01-10,referral,1,1
1000540,0,2015-01-10,referral,1,1
1000542,0,2015-01-10,referral,1,1
1000543,0,2015-01-10,referral,1,1
